1.0e7	1.0045614863771935e19
1.1513953993264457e7	8.402685449756325e18
1.3257113655901054e7	7.011399309323246e18
1.5264179671752365e7	5.832794680028098e18
1.757510624854793e7	4.834369131489405e18
2.0235896477251556e7	3.9890594735500564e18
2.3299518105153717e7	3.274511770902226e18
2.6826957952797275e7	2.672387848678059e18
3.0888435964774847e7	2.1675794272111393e18
3.556480306223129e7	1.7473640605094e18
4.094915062380419e7	1.400636776496636e18
4.71486636345739e7	1.1173465358698121e18
5.42867543932386e7	8.88191488619896e17
6.250551925273976e7	7.045431593820229e17
7.196856730011514e7	5.585155781342355e17
8.286427728546843e7	4.4308025833763366e17
9.540954763499963e7	3.521479644196327e17
1.0985411419875617e8	2.80580570583223e17
1.2648552168552957e8	2.2413868646985405e17
1.4563484775012442e8	1.793932770028739e17
1.676832936811003e8	1.4362841293873381e17
1.9306977288832456e8	1.147480219541615e17
2.2229964825261912e8	9.118551287238477e16
2.559547922699533e8	7.181007349725158e16
2.9470517025518095e8	5.582814376995492e16
3.39322177189533e8	4.268645620785713e16
3.906939937054621e8	3.198628981660319e16
4.498432668969453e8	2.3415694097775236e16
5.179474679231202e8	1.6701867076945208e16
5.963623316594636e8	1.1583158247334794e16
6.866488450043026e8	7.798688347107338e15
7.906043210907701e8	5.0916784966106e15
9.10298177991519e8	3.220584748244143e15
1.0481131341546874e9	1.971497506945381e15
1.2067926406393263e9	1.1666640086718875e15
1.389495494373136e9	6.668713061109192e14
1.5998587196060574e9	3.6845805941253494e14
1.8420699693267164e9	1.974700797891871e14
2.1209508879201925e9	1.0334036447469925e14
2.4420530945486546e9	5.322481524020051e13
2.8117686979742365e9	2.7109194113580203e13
3.23745754281764e9	1.3618847887150584e13
3.727593720314938e9	6.671654290302365e12
4.2919342601287785e9	3.1291150556183735e12
4.941713361323818e9	1.373677822583444e12
5.689866029018305e9	5.505540646081783e11
6.551285568595523e9	1.9624768836518045e11
7.543120063354638e9	6.056264553788321e10
8.685113737513521e9	1.573762222858714e10
1.0e10	3.3443579071968975e9
