1.0e7	7.385606407152055e17
1.1513953993264457e7	6.166829157659612e17
1.3257113655901054e7	5.145464376555762e17
1.5264179671752365e7	4.2905709922679885e17
1.757510624854793e7	3.575440917622368e17
2.0235896477251556e7	2.977454268950285e17
2.3299518105153717e7	2.477642336575197e17
2.6826957952797275e7	2.06010908372396e17
3.0888435964774847e7	1.7114721438953238e17
3.556480306223129e7	1.4204171026585414e17
4.094915062380419e7	1.1773771006384384e17
4.71486636345739e7	9.743017983504158e16
5.42867543932386e7	8.044730055731733e16
6.250551925273976e7	6.6233746385669624e16
7.196856730011514e7	5.433416020349052e16
8.286427728546843e7	4.4376476050617736e16
9.540954763499963e7	3.605573276374762e16
1.0985411419875617e8	2.9119581340502384e16
1.2648552168552957e8	2.335653752097595e16
1.4563484775012442e8	1.8587354566957176e16
1.676832936811003e8	1.4659162167259704e16
1.9306977288832456e8	1.1441569535142842e16
2.2229964825261912e8	8.82380923044357e15
2.559547922699533e8	6.712127943843184e15
2.9470517025518095e8	5.026979094026736e15
3.39322177189533e8	3.700073081889338e15
3.906939937054621e8	2.6717511998312925e15
4.498432668969453e8	1.889179538024689e15
5.179474679231202e8	1.3054988257654105e15
5.963623316594636e8	8.796393908976416e14
6.866488450043026e8	5.763435880040358e14
7.906043210907701e8	3.6606275688259994e14
9.10298177991519e8	2.246210661552099e14
1.0481131341546874e9	1.3269781977784258e14
1.2067926406393263e9	7.523148569043477e13
1.389495494373136e9	4.0823283361479336e13
1.5998587196060574e9	2.11643062496048e13
1.8420699693267164e9	1.0475020310992293e13
2.1209508879201925e9	4.951076292431782e12
2.4420530945486546e9	2.2370336936008535e12
2.8117686979742365e9	9.663723177236624e11
3.23745754281764e9	3.9762941856686096e11
3.727593720314938e9	1.5407076055617035e11
4.2919342601287785e9	5.5061122910883965e10
4.941713361323818e9	1.764297147660815e10
5.689866029018305e9	4.910224000162893e9
6.551285568595523e9	1.1498245273788323e9
7.543120063354638e9	2.1997307323410913e8
8.685113737513521e9	3.357882900255975e7
1.0e10	4.0605443353906143e6
