0.1333521432163324	3.889995427991688e-24
0.23713737056616552	1.8229461024276533e-24
0.4216965034285822	1.7082598968030185e-25
0.7498942093324559	1.6029162109044964e-26
1.333521432163324	1.549965905419388e-27
2.371373705661655	1.4974899088888423e-28
4.216965034285823	1.4510262968822466e-29
7.498942093324558	1.4082371576046935e-30
13.33521432163324	1.3692406024643274e-31
23.71373705661655	1.3334084155740085e-32
42.16965034285823	1.2992463559928723e-33
74.98942093324558	1.2530504227906769e-34
133.35214321633242	1.2114617218488523e-35
237.13737056616552	1.1687052248811643e-36
421.6965034285822	1.1239718071413486e-37
749.8942093324558	1.0749368587398769e-38
1333.521432163324	9.912259991041199e-40
2371.373705661655	9.064171627137021e-41
4216.965034285822	7.85180203778449e-42
7498.942093324558	6.500590328085849e-43
13335.21432163324	4.898624181159669e-44
23713.737056616555	2.8377753164287825e-45
42169.65034285823	1.94355939458445e-46
74989.4209332456	5.860099034805939e-48
