1.0e7	4.754302885676236e19
1.1513953993264457e7	4.25917313281837e19
1.3257113655901054e7	3.8120965178498154e19
1.5264179671752365e7	3.4086082430274355e19
1.757510624854793e7	3.0445468321046585e19
2.0235896477251556e7	2.7160750430286717e19
2.3299518105153717e7	2.4196853167741805e19
2.6826957952797275e7	2.1521951388781593e19
3.0888435964774847e7	1.910737758764758e19
3.556480306223129e7	1.6927495832671406e19
4.094915062380419e7	1.495953355849365e19
4.71486636345739e7	1.3183373931474366e19
5.42867543932386e7	1.1581325119645934e19
6.250551925273976e7	1.0137875427602758e19
7.196856730011514e7	8.83942615397214e18
8.286427728546843e7	7.673990043039906e18
9.540954763499963e7	6.630860210723707e18
1.0985411419875617e8	5.70028255043712e18
1.2648552168552957e8	4.873185362064591e18
1.4563484775012442e8	4.141014899553508e18
1.676832936811003e8	3.495688594815193e18
1.9306977288832456e8	2.9296265685057265e18
2.2229964825261912e8	2.435790560053665e18
2.559547922699533e8	2.0076700223348777e18
2.9470517025518095e8	1.6391992917201649e18
3.39322177189533e8	1.3246374562436756e18
3.906939937054621e8	1.0584667748333125e18
4.498432668969453e8	8.35356446172349e17
5.179474679231202e8	6.502034851831263e17
5.963623316594636e8	4.98220937361607e17
6.866488450043026e8	3.750193298945452e17
7.906043210907701e8	2.766346575707592e17
9.10298177991519e8	1.9949011805581437e17
1.0481131341546874e9	1.4031746384728477e17
1.2067926406393263e9	9.608404417831621e16
1.389495494373136e9	6.396355585141435e16
1.5998587196060574e9	4.136038860880057e16
1.8420699693267164e9	2.5968232549485316e16
2.1209508879201925e9	1.582960557164183e16
2.4420530945486546e9	9.3679993424513e15
2.8117686979742365e9	5.3807097339652e15
3.23745754281764e9	2.9970762154605555e15
3.727593720314938e9	1.6165865694013155e15
4.2919342601287785e9	8.426374442979622e14
4.941713361323818e9	4.232973678707579e14
5.689866029018305e9	2.0424514676831112e14
6.551285568595523e9	9.428009566702498e13
7.543120063354638e9	4.1449706467399375e13
8.685113737513521e9	1.727924605386133e13
1.0e10	6.803165627681599e12
