31.794356693374255	4.7602798186136544e-6
35.711460917598664	4.928866375971082e-6
40.11115724618336	4.995195656601419e-6
45.05290162562845	5.433652814869016e-6
50.60347504887035	5.877310566507339e-6
56.83788601009834	6.385516153403866e-6
63.84038414312515	7.5288743658206836e-6
71.7055987412635	7.535042264980132e-6
80.53981754426503	7.018202992581641e-6
90.46242307339809	6.269777596823683e-6
101.60750592479064	6.4833984449804825e-6
114.12567682251624	5.0645545136691275e-6
128.1861019188702	3.968569824306263e-6
143.97878884616716	3.6829601309769286e-6
161.71715441295865	3.581317132024068e-6
181.64090864361313	3.7743115842255773e-6
204.01929413515322	3.619371314287877e-6
229.15472450687804	3.7207723033783006e-6
257.3868711114965	4.179479986485463e-6
289.097253234147	3.702225758260581e-6
324.714393809636	3.2606441729507105e-6
364.7196103304428	2.5885497970230994e-6
409.6535192017796	2.3347206073053932e-6
460.12334144127453	2.355454145132054e-6
516.811108449923	3.5406591281389077e-6
580.4828787442148	3.194334690618301e-6
651.9990902010975	2.241854973886506e-6
732.3261877123809	2.0011412611618416e-6
822.5496833805955	1.9178586944026716e-6
923.8888257472039	1.2107325552710185e-6
1037.7130762879385	1.0023299926483257e-6
1165.5606158328249	8.643482772379925e-7
1309.1591310001352	8.036529536515971e-7
1470.4491615448092	8.079027732534721e-7
1651.6103241291983	6.179319414561319e-7
1855.0907668949214	6.201171532312808e-7
2083.6402528745543	4.4690983846133397e-7
2340.3473193207155	5.816767438950808e-7
2628.681015110631	5.716198317475879e-7
2952.5377802507855	2.392836302266448e-7
3316.2941009947326	3.871325810456856e-7
3724.8656521368284	3.2594818500018064e-7
4183.773725709969	5.065509478137565e-7
4699.219843781379	5.670559970282248e-7
5278.169563637522	4.907355481917856e-7
5928.446607871786	1.0394575751963563e-6
6658.83859141592	1.0611918368585748e-6
7479.215774273012	3.4487963522847353e-7
8400.664444734588	2.1224935033313696e-7
9435.636735575725	3.8242829315439157e-7
