-11.92	573.0
-11.76	588.0
-11.6	652.0
-11.440000000000001	691.0
-11.280000000000001	717.0
-11.120000000000001	704.0
-10.96	781.0
-10.8	792.0
-10.64	862.0
-10.48	880.0
-10.32	874.0
-10.16	953.0
-10.0	1004.0
-9.84	1041.0
-9.68	1127.0
-9.52	1140.0
-9.36	1128.0
-9.2	1252.0
-9.04	1269.0
-8.879999999999999	1338.0
-8.719999999999999	1324.0
-8.56	1328.0
-8.4	1398.0
-8.24	1502.0
-8.08	1507.0
-7.92	1589.0
-7.76	1641.0
-7.6	1639.0
-7.44	1699.0
-7.280000000000001	1586.0
-7.120000000000001	1646.0
-6.960000000000001	1586.0
-6.800000000000001	1616.0
-6.640000000000001	1367.0
-6.48	1137.0
-6.32	1018.0
-6.16	1014.0
-6.0	779.0
-5.84	357.0
-5.68	179.0
-5.52	93.0
-5.36	44.0
-5.2	14.0
-5.04	5.0
-4.88	0.0
-4.72	0.0
-4.5600000000000005	0.0
-4.4	0.0
-4.24	0.0
-4.08	0.0
